decision_id	condition	stability_region	dominant_state	source	term_id	term_description	adjusted_p	enrichment_measure	historical_interpretation	current_evidence_note
PROFILE_003	UV	Highly Stable	up	KEGG	K12201	unavailable in frozen authority	0.035248731401159	41.9766081871345	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K14381	unavailable in frozen authority	0.035248731401159	41.9766081871345	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K22503	unavailable in frozen authority	0.035248731401159	41.9766081871345	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K04489	unavailable in frozen authority	0.0437455344638519	31.4824561403509	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K07408	unavailable in frozen authority	0.0437455344638519	31.4824561403509	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K20008	unavailable in frozen authority	0.0437455344638519	31.4824561403509	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	K21396	unavailable in frozen authority	0.0437455344638519	31.4824561403509	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	ko05010	unavailable in frozen authority	0.0468851054473381	5.47276979619111	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_003	UV	Highly Stable	up	KEGG	map05010	unavailable in frozen authority	0.0468851054473381	5.47276979619111	GO theme: No significant GO enrichment; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; frozen KEGG term descriptions are unavailable and nonspecific enrichment is not a biological theme.
PROFILE_008	UV	Stable	constant	GO	GO:0043231	unavailable in frozen authority	9.63007115872867e-17	1.23166270349369	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0043227	unavailable in frozen authority	2.20540471137132e-15	1.21130374584132	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0043229	unavailable in frozen authority	4.73960658854539e-15	1.19824420047355	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0043226	unavailable in frozen authority	1.67179949136989e-14	1.19113744914205	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044446	unavailable in frozen authority	6.75682150236772e-13	1.22110670221964	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0005622	unavailable in frozen authority	5.3663609449688e-12	1.15679599699152	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044424	unavailable in frozen authority	1.08959241190453e-11	1.15497427101201	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044422	unavailable in frozen authority	3.22802062192386e-11	1.20115305440619	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0031974	unavailable in frozen authority	3.47171680025368e-11	1.28775415983273	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0043233	unavailable in frozen authority	3.47171680025368e-11	1.28775415983273	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0070013	unavailable in frozen authority	3.47171680025368e-11	1.28799690185982	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0005634	unavailable in frozen authority	6.86341124120147e-10	1.23152876159782	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044428	unavailable in frozen authority	1.32606034414261e-09	1.29445209611303	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0005654	unavailable in frozen authority	1.02549207922762e-08	1.32878719293093	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0031981	unavailable in frozen authority	2.34627963421551e-08	1.29101050154691	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0005623	unavailable in frozen authority	3.63667754924819e-08	1.11887610250693	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044464	unavailable in frozen authority	3.63667754924819e-08	1.11887610250693	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0003674	unavailable in frozen authority	2.09759848452092e-07	1.1214812642327	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0008150	unavailable in frozen authority	1.14681031271813e-06	1.10339723665049	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0005575	unavailable in frozen authority	2.55446239276268e-06	1.10283719591781	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0005488	unavailable in frozen authority	3.88445890258708e-06	1.14785389391606	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0009987	unavailable in frozen authority	3.88445890258708e-06	1.11048428074985	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0043170	unavailable in frozen authority	5.03444468304731e-06	1.18502183316344	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044237	unavailable in frozen authority	5.91275419485922e-06	1.15211349258797	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0005515	unavailable in frozen authority	1.28667522362053e-05	1.15780162540861	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0060255	unavailable in frozen authority	1.439587567582e-05	1.21195592385131	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0005737	unavailable in frozen authority	1.79512254553217e-05	1.12125390451103	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0019222	unavailable in frozen authority	1.83239750141528e-05	1.19493606736317	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0031323	unavailable in frozen authority	2.93840020409346e-05	1.20426931664861	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044238	unavailable in frozen authority	2.95196244274194e-05	1.14615767352337	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044260	unavailable in frozen authority	3.80714065308411e-05	1.19579628201886	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:1902494	unavailable in frozen authority	6.48860281361425e-05	1.36485930135347	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044444	unavailable in frozen authority	0.000100392598055807	1.12886769477314	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0043412	unavailable in frozen authority	0.000107508529915181	1.26667532250685	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0032991	unavailable in frozen authority	0.000123295499750719	1.17615258115499	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0071704	unavailable in frozen authority	0.000130775046472425	1.13170787448626	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0051171	unavailable in frozen authority	0.000158108411431224	1.1999732685839	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0046907	unavailable in frozen authority	0.000177499060330236	1.33751990629124	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0008152	unavailable in frozen authority	0.000193923819393943	1.12549696943165	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0015031	unavailable in frozen authority	0.000209444499268664	1.41425420940246	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0042886	unavailable in frozen authority	0.000213978482700122	1.40690916865485	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0090304	unavailable in frozen authority	0.000219534934762188	1.25796560728059	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0015833	unavailable in frozen authority	0.000236951944712553	1.41014300530536	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006807	unavailable in frozen authority	0.000272498211593066	1.13679670984596	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006139	unavailable in frozen authority	0.000277810157528897	1.21288688819615	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0080090	unavailable in frozen authority	0.000277810157528897	1.18874544852698	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006886	unavailable in frozen authority	0.000279362484520159	1.45672430578091	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0051649	unavailable in frozen authority	0.00029848755225527	1.29445007214332	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0010604	unavailable in frozen authority	0.000300448868486012	1.2506783537324	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0045184	unavailable in frozen authority	0.000382877647941391	1.38628599058368	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0009893	unavailable in frozen authority	0.000385293080019341	1.23580242994344	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0016192	unavailable in frozen authority	0.00039816743174398	1.32078740892957	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0046483	unavailable in frozen authority	0.000492136861710653	1.19788353185456	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:1990234	unavailable in frozen authority	0.000511489624770112	1.4605705761825	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0050794	unavailable in frozen authority	0.000640074564041124	1.12253406634248	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0007281	unavailable in frozen authority	0.000694334983399973	1.37573112613619	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0051493	unavailable in frozen authority	0.000725254449772026	1.60843732372477	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0071705	unavailable in frozen authority	0.000725254449772026	1.33020292563952	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:1901360	unavailable in frozen authority	0.000725254449772026	1.18556961593948	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0050789	unavailable in frozen authority	0.000738335854537274	1.11484930673928	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006725	unavailable in frozen authority	0.000850141484275116	1.18894410251236	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0019899	unavailable in frozen authority	0.00144090039377554	1.25336096817229	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0065007	unavailable in frozen authority	0.00144090039377554	1.1039379439548	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0022402	unavailable in frozen authority	0.00169417709294582	1.34059513599608	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0032504	unavailable in frozen authority	0.00169417709294582	1.2659200753703	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0048518	unavailable in frozen authority	0.0017137391115098	1.15536525756279	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0007276	unavailable in frozen authority	0.00180708583786855	1.29759255144062	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0033036	unavailable in frozen authority	0.00180708583786855	1.2461344415698	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0007346	unavailable in frozen authority	0.00181423787218859	1.4531129656984	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0048477	unavailable in frozen authority	0.00181591021780793	1.40977872139802	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0033043	unavailable in frozen authority	0.00196380531200587	1.33210872903505	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0044451	unavailable in frozen authority	0.00205145495466072	1.37411402383233	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006897	unavailable in frozen authority	0.00208806009858469	1.55477305713155	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006996	unavailable in frozen authority	0.00216197917547872	1.18672799048531	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006464	unavailable in frozen authority	0.00216762619385438	1.2354797239949	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0065009	unavailable in frozen authority	0.00216762619385438	1.23747243322715	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0051641	unavailable in frozen authority	0.00221979776515776	1.2255354001092	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0006396	unavailable in frozen authority	0.00222188977284288	1.37153194682676	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0036211	unavailable in frozen authority	0.00222188977284288	1.23462766901284	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0008104	unavailable in frozen authority	0.00231393773137121	1.2646424866513	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0022412	unavailable in frozen authority	0.00231393773137121	1.32036769850951	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0051726	unavailable in frozen authority	0.00235398751507708	1.3287314622262	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0048609	unavailable in frozen authority	0.00241884807507231	1.26067720597448	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
PROFILE_008	UV	Stable	constant	GO	GO:0003006	unavailable in frozen authority	0.00251040294582226	1.28520875854452	GO theme: Broad regulatory / cellular process; KEGG theme: Other KEGG / manual review	No specific profile-level biological interpretation retained; the frozen GO evidence is dominated by broad cellular-component identifiers and does not support the historical broad regulatory profile.
